5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,250;17,50;ST1234 SR340806 Kaldenbach-Portal Antrag
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,250-;17,50-;IM813514 - Re-Freigabe - Ansicht ändern
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,250-;17,50-;IM792113 0,25
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,500-;35,00-;SR339407 Aktualisierung TÜV Nord Logo in
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,750-;52,50-;IM816171 ST1234 Migration Newsletter-Sei
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,250-;17,50-;IM817052 Formular kann im Kundenportal n
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,500-;35,00-;IM817052 Formular kann im Kundenportal n
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000-;70,00-;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000-;70,00-;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000-;70,00-;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,500-;105,00-;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000-;70,00-;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000-;70,00-;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000-;70,00-;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;2,000-;140,00-;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000-;70,00-;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000-;70,00-;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,000-;70,00-;ME Meeting
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,500-;35,00-;Relaunch Support
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,500-;105,00-;IM821155 Master Zeiterfassung
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;0,250;17,50;ST2102 IM792113 0,25
5;D.IUK.15.V10.D28;AW - TN Akademie Bereichssysteme;609700;1,500;105,00;ST2102 IM821155 Master Zeiterfassung
